parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000110001,0,1,2504,8072
000001101,0,1,2506,8073
000010000,0,1,16,57
000011001,0,1,2505,8074
000000100,1,0,14,69
000001000,1,2,5,32
000000101,14,68,2491,8004
000010001,16,55,2488,8018
000001001,5,30,2500,8044
000000000,7494,118,0,0
000100001,5,37,2499,8035
000000001,2464,7879,40,193
