update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10002,40000,0,0,0,7,0,3,0,6,0,0,0,0,0,0,0,0
200,9993,40000,0,0,4,9,0,3,3,4,0,7,0,0,0,0,0,0
300,9994,40000,0,0,2,8,2,4,2,4,0,6,0,0,0,0,0,0
400,9993,40000,0,0,2,7,1,2,3,4,1,3,0,0,0,0,0,0
500,9995,40000,0,0,1,8,1,3,2,10,1,4,0,0,0,0,0,0
600,9996,34094,0,0,3,8,0,2,1,9,0,2,0,0,0,0,0,0
700,9994,32341,0,1,3,4,0,2,3,4,0,2,0,0,0,0,0,0
800,9993,32340,0,0,2,8,1,3,3,7,1,4,0,0,0,0,0,0
900,9994,32338,1,0,1,7,0,1,3,3,1,3,0,0,0,0,0,0
1000,9994,32339,0,0,0,5,0,4,5,4,1,2,0,0,0,0,0,0
