parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000001101,1,0,2508,8041
000010000,3,0,16,42
000000011,1,0,2508,8041
000000101,20,70,2489,7971
000010001,16,42,2496,7999
000001001,8,22,2501,8019
000000000,7488,129,0,0
000100001,11,27,2498,8014
000000001,2452,7880,57,161
