update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9999,40000,0,0,1,6,1,0,1,2,0,2,0,0,0,0,0,0
200,9998,40000,0,0,1,10,0,4,0,7,1,6,0,0,0,0,0,0
300,9995,40000,0,0,4,6,0,4,1,4,0,4,0,0,0,0,0,0
400,9993,40000,0,0,3,5,1,1,2,6,1,1,0,0,0,0,0,0
500,9988,40000,0,0,3,12,2,2,4,5,3,10,0,0,0,0,0,0
600,9994,34095,1,0,1,6,1,0,2,5,1,4,0,0,0,0,0,0
700,9994,32355,0,0,4,7,1,6,1,5,0,3,0,0,0,0,0,0
800,9992,32359,2,0,2,4,1,4,2,6,1,6,0,0,0,0,0,0
900,9994,32357,0,0,3,3,3,1,0,3,0,3,0,0,0,0,0,0
1000,9991,32360,0,0,1,4,3,5,4,10,1,2,0,0,0,0,0,0
