update,sym_points_earned,sym_donate_calls,sym_points_donated,sym_steal_calls,sym_points_stolen
0,0,0,0,0,0
100,200065,0,0,0,0
200,200120,0,0,0,0
300,200155,0,0,0,0
400,200095,0,0,0,0
500,200150,0,0,0,0
600,170505,0,0,0,0
700,161545,0,0,0,0
800,161565,0,0,0,0
900,161580,0,0,0,0
1000,161485,0,0,0,0
