update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9996,40000,0,0,3,8,0,1,2,8,1,0,0,0,0,0,0,0
200,9996,40000,0,0,2,5,1,7,0,6,1,6,0,0,0,0,0,0
300,9991,40000,0,0,2,7,1,2,3,9,3,2,0,0,0,0,0,0
400,9990,40000,0,0,5,4,2,4,1,4,2,2,0,0,0,0,0,0
500,9995,40000,0,0,1,13,1,5,1,9,2,9,0,0,0,0,0,0
600,9989,34058,1,0,4,5,1,2,4,5,1,1,0,0,0,0,0,0
700,9997,32272,2,0,0,5,1,4,0,8,0,5,0,0,0,0,0,0
800,9993,32275,0,0,2,6,5,5,0,9,0,6,0,0,0,0,0,0
900,9987,32272,0,1,8,7,1,0,2,5,2,3,0,0,0,0,0,0
1000,9993,32266,2,0,3,2,0,3,1,8,1,3,0,0,0,0,0,0
