parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000101001,0,1,2508,8078
000011001,0,1,2509,8078
000000011,1,0,2505,8079
000010000,2,0,17,49
000010001,16,48,2493,8031
000000101,17,69,2489,8010
000100000,1,0,9,31
000001001,3,34,2504,8045
000000000,7490,134,0,0
000100001,9,30,2498,8049
000011000,1,0,21,84
000000001,2460,7896,46,183
