parent_task_completions,host_count,symbiont_count,can_inf_hosts,can_inf_symbionts
000011001,0,1,2510,8070
000000001,2453,7879,54,192
000000000,7489,140,0,0
000100001,6,35,2501,8037
000100000,0,1,6,35
000001000,1,0,9,41
000010000,2,0,22,59
000001001,9,39,2499,8032
000000101,17,57,2490,8014
000001101,0,1,2508,8070
000010001,22,56,2487,8015
000010101,0,2,2509,8069
000000011,0,1,2508,8070
000000010,1,0,0,1
